work_id,state,constituency,mp_name,work_category,sanction_amount,work_status,analysis_mode,effectively_completed,risk_score,risk_category,n_signals_available,split_payment_flag,is_govt_body,any_is_anomaly_v2,any_is_anomaly_lof,cost_deviation_pct,utilization_pct_completed,recommendation_to_sanction_days,rule_expenditure_over_sanction,rule_extreme_delay,rule_vendor_concentration,known_false_positive
WS/MP18100/2025-2026/179808,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/180537,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/180538,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18371/2024-2025/177739,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18076/2024-2025/161262,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP859/2024-2025/152788,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP859/2024-2025/152789,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/177876,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/177875,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/177874,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178549,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178550,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178561,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178559,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178565,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178564,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178573,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178574,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178588,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178587,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178586,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/178585,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/179507,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/179506,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/179505,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/179511,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/179510,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180017,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180016,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180015,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180020,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180019,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180024,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP814/2025-2026/180609,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18040/2024-2025/167652,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18188/2025-2026/190042,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173476,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173475,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173474,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173473,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155842,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155854,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155857,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155858,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155860,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155862,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155865,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155867,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155870,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155873,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155875,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155877,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155878,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155879,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155881,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155882,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155883,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155884,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155894,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155896,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155897,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155898,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155899,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155900,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155901,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155913,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18338/2024-2025/155915,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173469,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173467,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173471,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173470,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173466,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173464,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173462,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP343/2025-2026/163664,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173460,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/174023,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173458,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173456,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18011/2024-2025/173452,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18062/2025-2026/188087,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18107/2024-2025/163614,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18186/2025-2026/167710,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18157/2024-2025/169462,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18039/2025-2026/190651,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18257/2024-2025/158043,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153000,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/152998,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/152997,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/152999,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153092,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP761/2025-2026/159640,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP761/2025-2026/171810,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/180162,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/182337,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/182338,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18100/2025-2026/182339,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153090,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153091,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP499/2024-2025/160911,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP761/2025-2026/169903,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP761/2025-2026/172387,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP761/2025-2026/171854,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP746/2025-2026/177659,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18166/2025-2026/178317,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP381/2024-2025/164569,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP654/2025-2026/181581,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP643/2024-2025/164764,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP021/2025-2026/177236,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153089,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153093,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153098,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153097,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153096,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153095,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153094,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153154,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153153,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153152,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153158,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153157,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153156,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153155,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18377/2024-2025/161025,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18377/2024-2025/161032,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166961,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18377/2024-2025/161027,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166963,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18049/2025-2026/187569,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18220/2024-2025/171291,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18220/2024-2025/171359,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18220/2024-2025/171331,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18220/2024-2025/171299,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18089/2024-2025/162991,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/178962,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177731,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177735,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177730,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177733,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177734,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP437/2025-2026/177732,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP859/2024-2025/156677,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18064/2024-2025/154940,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18201/2025-2026/166240,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP858/2024-2025/167631,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18203/2024-2025/154458,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178774,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178775,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18203/2024-2025/154451,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178777,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178778,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178776,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178785,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178784,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178781,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178783,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178773,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178782,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178780,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178779,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178789,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178788,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178787,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178786,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178796,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178793,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178792,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178791,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/178790,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/180600,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP457/2024-2025/180599,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18107/2024-2025/163616,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP858/2024-2025/167629,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18170/2024-2025/156349,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP574/2025-2026/182792,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP381/2025-2026/184126,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP529/2024-2025/161679,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166962,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18265/2025-2026/154779,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18336/2024-2025/181098,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP529/2024-2025/161682,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166967,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166964,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166968,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18257/2024-2025/158042,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18354/2024-2025/163550,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18054/2024-2025/163984,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP529/2024-2025/161684,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP529/2024-2025/161685,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166969,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/173396,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/173395,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/173394,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/173393,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166970,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166971,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP249/2024-2025/166972,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18313/2025-2026/182184,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP005/2024-2025/175230,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18089/2024-2025/162928,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18324/2024-2025/164761,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18069/2025-2026/178023,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18069/2025-2026/178028,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP650/2024-2025/163174,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18186/2025-2026/167714,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP650/2024-2025/163165,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP650/2024-2025/163166,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP574/2025-2026/183672,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163138,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163139,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18056/2024-2025/166330,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163140,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163141,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163143,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163144,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163145,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18101/2024-2025/163146,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP650/2024-2025/163175,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18313/2024-2025/182185,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18335/2024-2025/152910,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/165965,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179884,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179886,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179888,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179885,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179763,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179761,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179760,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179758,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179759,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179762,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179756,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179757,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179755,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179751,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179753,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179752,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18231/2025-2026/179750,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18313/2024-2025/166479,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18265/2025-2026/160988,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18265/2024-2025/154820,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18154/2025-2026/178486,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP859/2025-2026/174966,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP410/2025-2026/178462,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP618/2024-2025/156189,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP598/2024-2025/157368,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153128,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18212/2024-2025/158816,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153133,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18212/2024-2025/158824,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18212/2024-2025/158834,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153127,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
WS/MP18031/2025-2026/153132,,,,,,,Audit,True,0.0,Low,2,False,False,,,,,,False,False,False,False
